Dato og tid;Inne på teknisk rom;Temp;Relativ fuktighet;Duggpunkt;Ute;Tempu;Relativfuktighetu;Duggpunktu;;
21.12.2022 22:00;;13,8;35;-1,4;;-1,8;91;-3,1;;
22.12.2022 00:00;;13,9;36;-0,9;;-2,2;91;-3,5;;
22.12.2022 02:00;;13,9;36;-0,9;;-2,1;90;-3,5;;
22.12.2022 04:00;;13,8;36;-1;;-1,5;91;-2,8;;
22.12.2022 06:00;;13,9;36;-0,9;;0;86;-2,1;;
22.12.2022 08:00;;13,9;36;-0,9;;-1,3;90;-2,7;;
22.12.2022 10:00;;13,9;36;-0,9;;-1,8;89;-3,4;;
22.12.2022 12:00;;14;36;-0,8;;-1,5;85;-3,7;;
22.12.2022 14:00;;14;35;-1,2;;-1,8;84;-4,1;;
22.12.2022 16:00;;13,9;35;-1,3;;-2,4;86;-4,4;;
22.12.2022 18:00;;13,8;35;-1,4;;-3,7;89;-5,3;;
22.12.2022 20:00;;13,8;35;-1,4;;-2,6;87;-4,5;;
22.12.2022 22:00;;13,8;35;-1,4;;-2;91;-3,3;;
23.12.2022 00:00;;13,8;35;-1,4;;-2,3;90;-3,7;;
23.12.2022 02:00;;13,8;35;-1,4;;-2,6;90;-4;;
23.12.2022 04:00;;13,8;35;-1,4;;-1,9;90;-3,3;;
23.12.2022 06:00;;13,8;35;-1,4;;-1,9;91;-3,2;;
23.12.2022 08:00;;13,8;35;-1,4;;-1,5;93;-2,5;;
23.12.2022 10:00;;13,8;35;-1,4;;-0,8;94;-1,6;;
23.12.2022 12:00;;13,9;35;-1,3;;0;87;-1,9;;
23.12.2022 14:00;;13,8;35;-1,4;;0,2;94;-0,7;;
23.12.2022 16:00;;13,7;35;-1,5;;0;95;-0,7;;
23.12.2022 18:00;;13,7;36;-1,1;;0;94;-0,9;;
23.12.2022 20:00;;13,6;36;-1,2;;0;89;-1,6;;
23.12.2022 22:00;;13,6;36;-1,2;;-0,5;92;-1,6;;
24.12.2022 00:00;;13,7;36;-1,1;;-0,8;91;-2,1;;
24.12.2022 02:00;;13,7;36;-1,1;;-1,3;89;-2,9;;
24.12.2022 04:00;;13,7;36;-1,1;;-2,5;92;-3,6;;
24.12.2022 06:00;;13,7;36;-1,1;;-2,3;92;-3,4;;
24.12.2022 08:00;;13,7;36;-1,1;;-2,8;89;-4,4;;
24.12.2022 10:00;;13,7;36;-1,1;;-3,3;85;-5,5;;
24.12.2022 12:00;;13,8;36;-1;;-3,2;82;-5,8;;
24.12.2022 14:00;;13,8;36;-1;;-3,4;81;-6,2;;
24.12.2022 16:00;;13,6;36;-1,2;;-4,3;90;-5,7;;
24.12.2022 18:00;;13,6;36;-1,2;;-6,3;91;-7,5;;
24.12.2022 20:00;;13,5;36;-1,3;;-6,2;86;-8,2;;
24.12.2022 22:00;;13,4;36;-1,4;;-5,9;80;-8,8;;
25.12.2022 00:00;;13,4;36;-1,4;;-5,8;77;-9,2;;
25.12.2022 02:00;;13,4;35;-1,7;;-7,5;86;-9,4;;
25.12.2022 04:00;;13,3;35;-1,8;;-7,2;83;-9,6;;
25.12.2022 06:00;;13,2;35;-1,9;;-6;80;-8,9;;
25.12.2022 08:00;;13,3;35;-1,8;;-4,3;75;-8,1;;
25.12.2022 10:00;;13,3;33;-2,6;;-2,4;61;-8,9;;
25.12.2022 12:00;;13,5;32;-2,9;;0;62;-6,4;;
25.12.2022 14:00;;13,5;32;-2,9;;2,2;62;-4,3;;
25.12.2022 16:00;;13,6;32;-2,8;;3,4;60;-3,6;;
25.12.2022 18:00;;13,6;32;-2,8;;3,9;61;-2,9;;
25.12.2022 20:00;;13,7;32;-2,7;;4,3;60;-2,8;;
25.12.2022 22:00;;13,8;32;-2,6;;5;60;-2,1;;
26.12.2022 00:00;;13,8;32;-2,6;;5,5;62;-1,2;;
26.12.2022 02:00;;13,8;32;-2,6;;5,2;61;-1,7;;
26.12.2022 04:00;;13,9;32;-2,5;;4,8;61;-2,1;;
26.12.2022 06:00;;13,9;32;-2,5;;4,9;61;-2;;
26.12.2022 08:00;;13,9;33;-2,1;;4,9;62;-1,8;;
26.12.2022 10:00;;14;33;-2;;5,4;63;-1,1;;
26.12.2022 12:00;;14,1;33;-1,9;;8,2;54;-0,5;;
26.12.2022 14:00;;14;34;-1,6;;4;83;1,4;;
26.12.2022 16:00;;13,8;35;-1,4;;2,3;91;1;;
26.12.2022 18:00;;13,8;35;-1,4;;1,2;93;0,2;;
26.12.2022 20:00;;13,8;35;-1,4;;0,5;95;-0,2;;
26.12.2022 22:00;;13,8;35;-1,4;;1,1;86;-1;;
27.12.2022 00:00;;13,8;36;-1;;1,7;69;-3,4;;
27.12.2022 02:00;;13,9;36;-0,9;;4,4;58;-3,1;;
27.12.2022 04:00;;13,9;36;-0,9;;3,4;87;1,4;;
27.12.2022 06:00;;13,8;36;-1;;1,8;90;0,3;;
27.12.2022 08:00;;13,7;36;-1,1;;2,6;78;-0,8;;
27.12.2022 10:00;;13,6;36;-1,2;;0,8;93;-0,2;;
27.12.2022 12:00;;13,6;36;-1,2;;2,3;77;-1,3;;
27.12.2022 14:00;;13,8;36;-1;;2;80;-1,1;;
27.12.2022 16:00;;13,6;36;-1,2;;0,3;94;-0,6;;
27.12.2022 18:00;;13,5;36;-1,3;;0,5;95;-0,2;;
27.12.2022 20:00;;13,5;37;-0,9;;1,5;77;-2,1;;
27.12.2022 22:00;;13,5;36;-1,3;;0,1;90;-1,3;;
28.12.2022 00:00;;13,6;36;-1,2;;-1,7;93;-2,7;;
28.12.2022 02:00;;13,6;37;-0,8;;-3,6;94;-4,4;;
28.12.2022 04:00;;13,5;37;-0,9;;-3,2;90;-4,6;;
28.12.2022 06:00;;13,6;37;-0,8;;-2,3;78;-5,6;;
28.12.2022 08:00;;13,6;36;-1,2;;-2,3;71;-6,8;;
28.12.2022 10:00;;13,6;35;-1,6;;-0,9;57;-8,4;;
28.12.2022 12:00;;13,8;33;-2,2;;0,6;48;-9,2;;
28.12.2022 14:00;;14;33;-2;;1,5;41;-10,3;;
28.12.2022 16:00;;13,7;32;-2,7;;1,1;44;-9,8;;
28.12.2022 18:00;;13,7;32;-2,7;;0,8;50;-8,4;;
28.12.2022 20:00;;13,7;31;-3,1;;0,4;53;-8,1;;
28.12.2022 22:00;;13,6;31;-3,2;;0,2;53;-8,3;;
29.12.2022 00:00;;13,6;31;-3,2;;0;54;-8,2;;
29.12.2022 02:00;;13,6;31;-3,2;;1,1;58;-6,2;;
29.12.2022 04:00;;13,7;31;-3,1;;2,4;60;-4,6;;
29.12.2022 06:00;;13,8;31;-3;;3,3;58;-4,2;;
29.12.2022 08:00;;13,8;31;-3;;3,9;64;-2,3;;
29.12.2022 10:00;;13,9;31;-2,9;;4,1;59;-3,2;;
29.12.2022 12:00;;14,1;31;-2,8;;4,2;57;-3,6;;
29.12.2022 14:00;;14;31;-2,9;;4;57;-3,7;;
29.12.2022 16:00;;14;31;-2,9;;4;59;-3,3;;
29.12.2022 18:00;;14;32;-2,4;;4,9;58;-2,7;;
29.12.2022 20:00;;14;32;-2,4;;5,8;56;-2,3;;
29.12.2022 22:00;;14,1;33;-1,9;;5,5;59;-1,9;;
30.12.2022 00:00;;14,1;33;-1,9;;4,7;63;-1,7;;
30.12.2022 02:00;;14;33;-2;;4;70;-1;;
30.12.2022 04:00;;14;33;-2;;2,9;80;-0,2;;
30.12.2022 06:00;;14;34;-1,6;;1,9;85;-0,4;;
30.12.2022 08:00;;14;34;-1,6;;1;86;-1,1;;
30.12.2022 10:00;;13,9;33;-2,1;;4,7;56;-3,3;;
30.12.2022 12:00;;14,2;34;-1,4;;1,7;71;-3;;
30.12.2022 14:00;;14,1;34;-1,5;;3,4;61;-3,4;;
30.12.2022 16:00;;14,1;34;-1,5;;5,1;49;-4,7;;
30.12.2022 18:00;;14,2;34;-1,4;;4,1;61;-2,7;;
30.12.2022 20:00;;14,2;34;-1,4;;5,1;59;-2,2;;
30.12.2022 22:00;;14,3;34;-1,3;;6,9;55;-1,5;;
31.12.2022 00:00;;14,4;34;-1,2;;7,2;55;-1,2;;
31.12.2022 02:00;;14,4;34;-1,2;;7,2;59;-0,3;;
31.12.2022 04:00;;14,4;34;-1,2;;5,7;69;0,5;;
31.12.2022 06:00;;14,4;34;-1,2;;5,4;71;0,6;;
31.12.2022 08:00;;14,4;34;-1,2;;4,2;82;1,4;;
31.12.2022 10:00;;14,2;35;-1;;1,5;95;0,8;;
31.12.2022 12:00;;14;36;-0,8;;2;94;1,1;;
31.12.2022 14:00;;13,9;36;-0,9;;2,2;91;0,9;;
31.12.2022 16:00;;13,9;36;-0,9;;1,4;92;0,2;;
31.12.2022 18:00;;13,8;36;-1;;1,7;76;-2,1;;
31.12.2022 20:00;;13,8;36;-1;;0,7;82;-2;;
31.12.2022 22:00;;13,8;36;-1;;0,4;82;-2,3;;
01.01.2023 00:00;;13,8;36;-1;;-0,2;88;-1,9;;
01.01.2023 02:00;;13,8;36;-1;;-0,3;91;-1,6;;
01.01.2023 04:00;;13,8;36;-1;;-0,8;91;-2,1;;
01.01.2023 06:00;;13,8;36;-1;;-2,9;92;-4;;
01.01.2023 08:00;;13,7;36;-1,1;;-5,8;93;-6,8;;
01.01.2023 10:00;;13,6;37;-0,8;;-6;93;-7;;
01.01.2023 12:00;;13,6;37;-0,8;;-5,1;89;-6,6;;
01.01.2023 14:00;;13,7;36;-1,1;;-4,8;86;-6,8;;
01.01.2023 16:00;;13,6;36;-1,2;;-4,9;84;-7,2;;
01.01.2023 18:00;;13,6;36;-1,2;;-4,2;72;-8,5;;
01.01.2023 20:00;;13,5;36;-1,3;;-5;70;-9,6;;
01.01.2023 22:00;;13,4;36;-1,4;;-5,3;74;-9,2;;
02.01.2023 00:00;;13,4;36;-1,4;;-5,5;79;-8,6;;
02.01.2023 02:00;;13,3;36;-1,4;;-4,6;76;-8,2;;
02.01.2023 04:00;;13,3;36;-1,4;;-5,6;79;-8,7;;
02.01.2023 06:00;;13,2;36;-1,5;;-7;84;-9,3;;
02.01.2023 08:00;;13,2;36;-1,5;;-7;84;-9,3;;
02.01.2023 10:00;;12,2;31;-4,4;;-6,7;83;-9,1;;
02.01.2023 12:00;;12,1;29;-5,4;;-5,9;80;-8,8;;
02.01.2023 14:00;;12,1;28;-5,9;;-5,7;69;-10,5;;
02.01.2023 16:00;;12;28;-5,9;;-5,1;73;-9,2;;
02.01.2023 18:00;;12,4;28;-5,6;;-4,8;71;-9,3;;
02.01.2023 20:00;;12,6;29;-5;;-6,1;68;-11,1;;
02.01.2023 22:00;;12,5;30;-4,6;;-6,9;77;-10,3;;
03.01.2023 00:00;;12,6;30;-4,5;;-7,6;88;-9,3;;
03.01.2023 02:00;;12,6;31;-4,1;;-7,2;87;-9;;
03.01.2023 04:00;;12,6;31;-4,1;;-7,5;89;-9;;
03.01.2023 06:00;;12,6;31;-4,1;;-7,7;87;-9,5;;
03.01.2023 08:00;;12,3;30;-4,8;;-7,6;90;-9;;
03.01.2023 10:00;;12,4;29;-5,1;;-7,7;90;-9,1;;
03.01.2023 12:00;;12,4;29;-5,1;;-7;90;-8,4;;
03.01.2023 14:00;;12,5;28;-5,5;;-6,6;86;-8,6;;
03.01.2023 16:00;;12,4;29;-5,1;;-7,4;91;-8,6;;
03.01.2023 18:00;;12,4;30;-4,7;;-7,3;91;-8,5;;
03.01.2023 20:00;;12,5;30;-4,6;;-7,6;91;-8,8;;
03.01.2023 22:00;;12,6;31;-4,1;;-7,5;92;-8,6;;
04.01.2023 00:00;;12,6;31;-4,1;;-6,5;86;-8,5;;
04.01.2023 02:00;;12,7;31;-4;;-3,9;73;-8;;
04.01.2023 04:00;;12,8;31;-3,9;;-1,3;51;-10,1;;
04.01.2023 06:00;;13;30;-4,2;;-0,7;52;-9,3;;
04.01.2023 08:00;;12,8;29;-4,8;;0;60;-6,8;;
04.01.2023 10:00;;13,3;28;-4,8;;1,2;61;-5,5;;
04.01.2023 12:00;;13,8;28;-4,4;;3,2;54;-5,2;;
04.01.2023 14:00;;13,6;27;-5;;3;51;-6,1;;
04.01.2023 16:00;;13,5;27;-5,1;;2,3;54;-6,1;;
04.01.2023 18:00;;13,6;28;-4,6;;1,3;52;-7,5;;
04.01.2023 20:00;;13,6;28;-4,6;;0,6;52;-8,1;;
04.01.2023 22:00;;13,6;28;-4,6;;0,4;50;-8,8;;
05.01.2023 00:00;;13,6;29;-4,1;;-0,1;50;-9,3;;
05.01.2023 02:00;;13,6;29;-4,1;;0;50;-9,2;;
05.01.2023 04:00;;13,6;29;-4,1;;0,2;49;-9,3;;
05.01.2023 06:00;;13,6;29;-4,1;;-0,2;50;-9,4;;
05.01.2023 08:00;;13,1;27;-5,5;;-0,1;49;-9,5;;
05.01.2023 10:00;;13;26;-6,1;;0,1;50;-9,1;;
05.01.2023 12:00;;13,2;25;-6,4;;0,7;49;-8,8;;
05.01.2023 14:00;;13,3;25;-6,3;;1,2;50;-8,1;;
05.01.2023 16:00;;13,2;25;-6,4;;1;52;-7,8;;
05.01.2023 18:00;;13,6;26;-5,5;;1;52;-7,8;;
05.01.2023 20:00;;13,7;26;-5,5;;0,2;61;-6,4;;
05.01.2023 22:00;;13,7;27;-5;;0;69;-5;;
06.01.2023 00:00;;13,8;27;-4,9;;0,2;54;-8;;
06.01.2023 02:00;;13,8;27;-4,9;;0,2;53;-8,3;;
06.01.2023 04:00;;13,8;28;-4,4;;0,4;51;-8,6;;
06.01.2023 06:00;;13,8;28;-4,4;;-0,1;60;-6,9;;
06.01.2023 08:00;;13,4;28;-4,7;;0,3;61;-6,3;;
06.01.2023 10:00;;13,2;27;-5,4;;0,6;53;-7,9;;
06.01.2023 12:00;;13,4;26;-5,7;;1,2;51;-7,8;;
06.01.2023 14:00;;13,3;25;-6,3;;1,5;49;-8,1;;
06.01.2023 16:00;;13,2;25;-6,4;;0,7;50;-8,5;;
06.01.2023 18:00;;13,6;25;-6,1;;0,8;50;-8,4;;
06.01.2023 20:00;;13,8;26;-5,4;;0,4;54;-7,8;;
06.01.2023 22:00;;13,9;26;-5,3;;0;68;-5,2;;
07.01.2023 00:00;;14;27;-4,7;;1,5;61;-5,2;;
07.01.2023 02:00;;14;27;-4,7;;3,3;55;-4,9;;
07.01.2023 04:00;;14;27;-4,7;;3,5;58;-4;;
07.01.2023 06:00;;14;28;-4,2;;2,2;56;-5,7;;
07.01.2023 08:00;;14;28;-4,2;;1,7;60;-5,2;;
07.01.2023 10:00;;13,9;28;-4,3;;1,4;61;-5,3;;
07.01.2023 12:00;;14;28;-4,2;;2,8;59;-4,4;;
07.01.2023 14:00;;14,1;28;-4,1;;2,6;57;-5,1;;
07.01.2023 16:00;;14,1;29;-3,7;;1,7;74;-2,4;;
07.01.2023 18:00;;14,2;29;-3,6;;3,8;61;-3;;
07.01.2023 20:00;;14,2;29;-3,6;;5,5;58;-2,1;;
07.01.2023 22:00;;14,4;29;-3,4;;6,9;58;-0,8;;
08.01.2023 00:00;;14,5;29;-3,3;;7;58;-0,7;;
08.01.2023 02:00;;14,6;29;-3,2;;7,6;57;-0,4;;
08.01.2023 04:00;;14,6;30;-2,8;;7,6;56;-0,6;;
08.01.2023 06:00;;14,7;30;-2,7;;7,2;59;-0,3;;
08.01.2023 08:00;;14,7;30;-2,7;;7,7;58;0;;
08.01.2023 10:00;;14,8;30;-2,6;;7,9;57;-0,1;;
08.01.2023 12:00;;14,9;30;-2,5;;8,4;54;-0,4;;
08.01.2023 14:00;;15,2;30;-2,2;;7;58;-0,7;;
08.01.2023 16:00;;15;31;-2;;6,8;59;-0,6;;
08.01.2023 18:00;;15;31;-2;;7;58;-0,7;;
08.01.2023 20:00;;15;31;-2;;6,6;59;-0,8;;
08.01.2023 22:00;;15,1;31;-1,9;;6,9;58;-0,8;;
09.01.2023 00:00;;15,1;31;-1,9;;6,8;59;-0,6;;
09.01.2023 02:00;;15,2;32;-1,4;;6,4;59;-1;;
09.01.2023 04:00;;15,2;32;-1,4;;6;61;-0,9;;
09.01.2023 06:00;;15,2;32;-1,4;;5,6;62;-1,1;;
09.01.2023 08:00;;15;31;-2;;6,3;59;-1,1;;
09.01.2023 10:00;;15;31;-2;;6,1;60;-1,1;;
09.01.2023 12:00;;15;31;-2;;6,6;54;-2;;
09.01.2023 14:00;;15;30;-2,4;;7;54;-1,7;;
09.01.2023 16:00;;15;30;-2,4;;6,4;56;-1,7;;
09.01.2023 18:00;;15,2;30;-2,2;;6,4;56;-1,7;;
09.01.2023 20:00;;15,2;31;-1,8;;6,5;57;-1,4;;
09.01.2023 22:00;;15,3;31;-1,7;;6,1;58;-1,5;;
10.01.2023 00:00;;15,4;31;-1,6;;6,3;58;-1,3;;
10.01.2023 02:00;;15,4;31;-1,6;;5,8;59;-1,6;;
10.01.2023 04:00;;15,4;31;-1,6;;4,5;62;-2,1;;
10.01.2023 06:00;;15,4;31;-1,6;;4,9;60;-2,2;;
10.01.2023 08:00;;15;31;-2;;3,8;63;-2,6;;
10.01.2023 10:00;;14,9;31;-2,1;;5,4;57;-2,4;;
10.01.2023 12:00;;15,1;30;-2,3;;5;64;-1,2;;
10.01.2023 14:00;;15,2;31;-1,8;;5,2;66;-0,6;;
10.01.2023 16:00;;15;32;-1,5;;3,8;74;-0,4;;
10.01.2023 18:00;;15,2;33;-1;;5,4;60;-1,7;;
10.01.2023 20:00;;15,3;33;-0,9;;4,6;58;-2,9;;
10.01.2023 22:00;;15,4;32;-1,2;;5;56;-3;;
11.01.2023 00:00;;15,4;32;-1,2;;5,2;53;-3,6;;
11.01.2023 02:00;;15,5;31;-1,5;;4,8;55;-3,5;;
11.01.2023 04:00;;15,5;31;-1,5;;5,7;56;-2,4;;
11.01.2023 06:00;;15,6;31;-1,5;;4,1;76;0,3;;
11.01.2023 08:00;;15,2;33;-1;;5,8;63;-0,7;;
11.01.2023 10:00;;15,3;32;-1,3;;7,5;56;-0,7;;
11.01.2023 12:00;;15,6;31;-1,5;;8,3;51;-1,2;;
11.01.2023 14:00;;15,6;30;-1,9;;9,2;45;-2,1;;
11.01.2023 16:00;;15,6;30;-1,9;;8,1;48;-2,2;;
11.01.2023 18:00;;15,7;30;-1,8;;7,5;52;-1,7;;
11.01.2023 20:00;;15,8;31;-1,3;;7,6;52;-1,6;;
11.01.2023 22:00;;15,8;31;-1,3;;8;60;0,7;;
12.01.2023 00:00;;15,8;31;-1,3;;7,5;62;0,7;;
12.01.2023 02:00;;15,8;31;-1,3;;7,6;58;-0,1;;
12.01.2023 04:00;;15,6;33;-0,6;;6,7;65;0,6;;
12.01.2023 06:00;;15,6;33;-0,6;;5;76;1,1;;
12.01.2023 08:00;;15,3;35;-0,1;;3,9;80;0,8;;
12.01.2023 10:00;;15,1;36;0,2;;3,1;87;1,2;;
12.01.2023 12:00;;15,2;37;0,6;;3,2;86;1,1;;
12.01.2023 14:00;;15,3;37;0,7;;2,8;84;0,4;;
12.01.2023 16:00;;15,1;37;0,5;;0,6;90;-0,9;;
12.01.2023 18:00;;15,2;37;0,6;;-0,3;92;-1,4;;
12.01.2023 20:00;;15,2;37;0,6;;-1,2;93;-2,2;;
12.01.2023 22:00;;15,2;37;0,6;;-1;93;-2;;
13.01.2023 00:00;;15,2;37;0,6;;-0,1;91;-1,4;;
13.01.2023 02:00;;15,2;36;0,2;;0,5;90;-0,9;;
13.01.2023 04:00;;15,3;36;0,3;;-1;92;-2,1;;
13.01.2023 06:00;;15,2;36;0,2;;-0,1;84;-2,5;;
13.01.2023 08:00;;14,7;35;-0,6;;-0,7;86;-2,8;;
13.01.2023 10:00;;14,5;33;-1,6;;-0,1;81;-3;;
13.01.2023 12:00;;14,7;32;-1,8;;-0,4;82;-3,1;;
13.01.2023 14:00;;14,8;32;-1,7;;0;85;-2,2;;
13.01.2023 16:00;;14,5;33;-1,6;;-1,3;87;-3,2;;
13.01.2023 18:00;;14,6;33;-1,5;;-2,8;88;-4,5;;
13.01.2023 20:00;;14,7;34;-1;;-3,6;89;-5,2;;
13.01.2023 22:00;;14,6;34;-1,1;;-3,8;90;-5,2;;
14.01.2023 00:00;;14,6;34;-1,1;;-2,5;87;-4,4;;
14.01.2023 02:00;;14,6;34;-1,1;;-2,8;86;-4,8;;
14.01.2023 04:00;;14,6;34;-1,1;;-3,5;86;-5,5;;
14.01.2023 06:00;;14,6;34;-1,1;;-4,3;89;-5,8;;
14.01.2023 08:00;;14,5;34;-1,2;;-4,8;91;-6,1;;
14.01.2023 10:00;;14,4;34;-1,2;;-5,2;91;-6,4;;
14.01.2023 12:00;;14,6;34;-1,1;;-2,8;91;-4,1;;
14.01.2023 14:00;;14,8;34;-0,9;;0,9;70;-4;;
14.01.2023 16:00;;14,8;34;-0,9;;1,1;67;-4,3;;
14.01.2023 18:00;;14,7;34;-1;;1;66;-4,6;;
14.01.2023 20:00;;14,8;34;-0,9;;1,5;64;-4,6;;
14.01.2023 22:00;;14,8;34;-0,9;;2,1;63;-4,2;;
15.01.2023 00:00;;14,8;34;-0,9;;2,2;62;-4,3;;
15.01.2023 02:00;;14,9;33;-1,2;;3,7;57;-4;;
15.01.2023 04:00;;14,9;33;-1,2;;3,6;59;-3,7;;
15.01.2023 06:00;;15;33;-1,1;;3,8;59;-3,5;;
15.01.2023 08:00;;15;33;-1,1;;3,3;61;-3,5;;
15.01.2023 10:00;;14,9;33;-1,2;;2,4;65;-3,5;;
15.01.2023 12:00;;15;33;-1,1;;1,5;74;-2,6;;
15.01.2023 14:00;;14,9;33;-1,2;;2,3;65;-3,6;;
15.01.2023 16:00;;14,9;33;-1,2;;1,5;71;-3,2;;
15.01.2023 18:00;;14,9;34;-0,8;;0,8;83;-1,8;;
15.01.2023 20:00;;14,8;34;-0,9;;0,4;88;-1,4;;
15.01.2023 22:00;;14,8;34;-0,9;;0,3;90;-1,1;;
16.01.2023 00:00;;14,8;34;-0,9;;0,5;92;-0,6;;
16.01.2023 02:00;;14,9;34;-0,8;;0,8;92;-0,4;;
16.01.2023 04:00;;14,9;34;-0,8;;0,6;92;-0,5;;
16.01.2023 06:00;;14,9;34;-0,8;;0,4;93;-0,6;;
16.01.2023 08:00;;14,3;35;-0,9;;-0,6;94;-1,4;;
16.01.2023 10:00;;14,3;37;-0,2;;-1,3;95;-2;;
16.01.2023 12:00;;14,5;36;-0,4;;-0,7;94;-1,5;;
16.01.2023 14:00;;14,1;35;-1,1;;-2,2;93;-3,2;;
16.01.2023 16:00;;14;35;-1,2;;-1,9;83;-4,4;;
16.01.2023 18:00;;14,3;35;-0,9;;-3,4;88;-5,1;;
16.01.2023 20:00;;14,4;35;-0,9;;-1,5;74;-5,5;;
16.01.2023 22:00;;14,5;35;-0,8;;0,1;56;-7,6;;
17.01.2023 00:00;;14,6;35;-0,7;;0,2;58;-7,1;;
17.01.2023 02:00;;14,6;35;-0,7;;0,4;58;-6,9;;
17.01.2023 04:00;;14,7;34;-1;;0,7;63;-5,5;;
17.01.2023 06:00;;14,7;34;-1;;0,7;69;-4,3;;
17.01.2023 08:00;;14,1;33;-1,9;;0,3;78;-3,1;;
17.01.2023 10:00;;14,1;31;-2,8;;3,9;58;-3,6;;
17.01.2023 12:00;;14,4;30;-2,9;;4,4;53;-4,3;;
17.01.2023 14:00;;14,6;29;-3,2;;5;52;-4;;
17.01.2023 16:00;;14,5;29;-3,3;;4,3;56;-3,7;;
17.01.2023 18:00;;14,7;30;-2,7;;3,6;60;-3,4;;
17.01.2023 20:00;;14,8;30;-2,6;;4;56;-4;;
17.01.2023 22:00;;14,8;30;-2,6;;4;58;-3,5;;
18.01.2023 00:00;;14,8;31;-2,2;;3,9;59;-3,4;;
18.01.2023 02:00;;14,9;31;-2,1;;3,4;59;-3,9;;
18.01.2023 04:00;;14,9;31;-2,1;;2,6;60;-4,4;;
18.01.2023 06:00;;14,8;31;-2,2;;1,4;66;-4,3;;
18.01.2023 08:00;;14,2;30;-3,1;;-0,1;66;-5,7;;
18.01.2023 10:00;;14;30;-3,3;;-1,7;73;-5,9;;
18.01.2023 12:00;;14,2;29;-3,6;;0;66;-5,6;;
18.01.2023 14:00;;14,3;29;-3,5;;-0,4;66;-6;;
18.01.2023 16:00;;14,1;29;-3,7;;-0,4;68;-5,6;;
18.01.2023 18:00;;14,4;30;-2,9;;-0,4;79;-3,6;;
18.01.2023 20:00;;14,5;30;-2,9;;-0,7;87;-2,6;;
18.01.2023 22:00;;14,5;31;-2,4;;-0,7;85;-2,9;;
19.01.2023 00:00;;14,5;31;-2,4;;-0,3;80;-3,3;;
19.01.2023 02:00;;14,5;32;-2;;-0,5;75;-4,4;;
19.01.2023 04:00;;14,5;32;-2;;-1,8;70;-6,5;;
19.01.2023 06:00;;14,4;33;-1,7;;-2,9;78;-6,2;;
19.01.2023 08:00;;13,7;31;-3,1;;-4;84;-6,3;;
19.01.2023 10:00;;13,4;31;-3,4;;-3,7;88;-5,4;;
19.01.2023 12:00;;13,8;30;-3,5;;-2,4;83;-4,9;;
19.01.2023 14:00;;13,9;29;-3,8;;-2,1;70;-6,8;;
19.01.2023 16:00;;13,8;30;-3,5;;-2,9;80;-5,9;;
19.01.2023 18:00;;13,9;30;-3,4;;-4,4;87;-6,2;;
19.01.2023 20:00;;14;31;-2,9;;-5,4;89;-6,9;;
19.01.2023 22:00;;13,9;31;-2,9;;-6,1;88;-7,8;;
20.01.2023 00:00;;13,9;31;-2,9;;-5,9;89;-7,4;;
20.01.2023 02:00;;13,9;32;-2,5;;-6,8;89;-8,3;;
20.01.2023 04:00;;13,8;32;-2,6;;-6,9;90;-8,3;;
20.01.2023 06:00;;13,8;32;-2,6;;-7;89;-8,5;;
20.01.2023 08:00;;13,1;30;-4,1;;-7;88;-8,7;;
20.01.2023 10:00;;12,8;29;-4,8;;-6,6;86;-8,6;;
20.01.2023 12:00;;13;28;-5,1;;-6,2;85;-8,3;;
20.01.2023 14:00;;13,1;27;-5,5;;-5,1;83;-7,5;;
20.01.2023 16:00;;13;27;-5,6;;-5,5;81;-8,3;;
20.01.2023 18:00;;13,2;28;-4,9;;-3,8;81;-6,6;;
20.01.2023 20:00;;13,5;28;-4,6;;-3;64;-8,9;;
20.01.2023 22:00;;13,5;29;-4,2;;-4,7;68;-9,7;;
21.01.2023 00:00;;13,5;29;-4,2;;-5;73;-9,1;;
21.01.2023 02:00;;13,4;30;-3,8;;-5,6;83;-8;;
21.01.2023 04:00;;13,4;30;-3,8;;-4,8;72;-9,1;;
21.01.2023 06:00;;13,4;30;-3,8;;-5,3;81;-8,1;;
21.01.2023 08:00;;13,4;30;-3,8;;-4,9;79;-8;;
21.01.2023 10:00;;13,4;30;-3,8;;-5,2;83;-7,6;;
21.01.2023 12:00;;13,8;30;-3,5;;-2,3;62;-8,6;;
21.01.2023 14:00;;13,9;30;-3,4;;-1,5;72;-5,9;;
21.01.2023 16:00;;13,7;30;-3,6;;-0,9;74;-5;;
21.01.2023 18:00;;13,7;31;-3,1;;-0,1;75;-4;;
21.01.2023 20:00;;13,7;31;-3,1;;0,9;71;-3,8;;
21.01.2023 22:00;;13,9;31;-2,9;;4,7;34;-9,8;;
22.01.2023 00:00;;14;30;-3,3;;5,1;31;-10,6;;
22.01.2023 02:00;;14;30;-3,3;;4,1;32;-11,1;;
22.01.2023 04:00;;14;30;-3,3;;4,2;31;-11,4;;
22.01.2023 06:00;;14;29;-3,7;;3,4;35;-10,6;;
22.01.2023 08:00;;14;29;-3,7;;0;57;-7,5;;
22.01.2023 10:00;;13,9;29;-3,8;;1,2;47;-8,9;;
22.01.2023 12:00;;14,1;29;-3,7;;5;26;-12,9;;
22.01.2023 14:00;;14,5;29;-3,3;;6,2;24;-12,9;;
22.01.2023 16:00;;14,3;29;-3,5;;5,1;29;-11,5;;
